"","business_id","name","neighborhood","address","postal_code","stars","review_count","categories","open_2019","american","age","chain"
"133","02pL_Xj3sTO_lHcWqUcwKA","""Rollin' Smoke BBQ""","Spring Valley","""4115 S Grand Canyon Dr, Ste 100""","89147",4,203,"Sandwiches;Southern;Barbeque;Restaurants",1,"0",813,FALSE
"134","02wo3mCCkdED47sNPwuu6Q","""Baby Lou's Delights""","Southeast","""6605 S Las Vegas Blvd""","89119",3.5,26,"Caterers;Food Delivery Services;Event Planning & Services;Bakeries;Food;Cupcakes",1,"0",1655,FALSE
"135","03Yt7kMeYihN_y6ptiXxyQ","""Del Taco""","Centennial","""6311 Centennial Center Blvd""","89149",3,21,"Fast Food;Restaurants;American (Traditional);Mexican",1,"1",3102,FALSE
"136","05Solp0aY1YTZqoORMjUTg","""La Pupusa Loca""","Sunrise","""1000 N Nellis Blvd, Ste M""","89110",2.5,9,"Restaurants;Fast Food;Mexican;Spanish;Burgers",1,"1",2621,FALSE
"137","06MlxbtB4ZYeg_ri02RIAQ","""El Pollo Loco""","Westside","""2401 S Decatur Blvd""","89102",2.5,53,"Restaurants;Fast Food;Mexican",1,"0",4180,TRUE
"138","07AZL5XenCQ_-op_onKLdw","""BLT Steak""","The Strip","""3645 Las Vegas Blvd S""","89109",4,482,"Steakhouses;American (Traditional);Restaurants",1,"1",1810,FALSE
"139","07IlPDFwJWeogfc3Mm6SxQ","""Winchell's Donut House""","Westside","""3313 W Sahara Ave""","89102",3.5,3,"Food;Donuts",1,"0",3512,FALSE
"140","07jQarxKd_8J_AJHD5YBqQ","""Muscle Maker Grill - Las Vegas""","Northwest","""5765 Centennial Center Blvd, Ste 180""","89149",3.5,100,"Food;American (New);Gluten-Free;Cafes;Restaurants;American (Traditional);Sandwiches;Salad;Juice Bars & Smoothies;Health & Medical;Weight Loss Centers",1,"1",1691,FALSE
"141","096iGHoQ-UImxUExuyqlZA","""House of Aloha""","Northwest","""4588 N Rancho Dr""","89130",5,13,"Hawaiian;Restaurants",0,"0",591,FALSE
"142","0ahghcpWQVkm4lEFwx-peA","""Habib's Persian Cuisine""","Westside","""2575 S Decatur Blvd""","89102",3.5,154,"Desserts;Restaurants;Food;Middle Eastern;Persian/Iranian",0,"0",4105,FALSE
"143","0APIz0O0c_XBDXQIWkJimA","""King Solomon's Table""",NA,"""4561 W Flamingo Rd""","89103",4,5,"Restaurants;Mediterranean;Vegetarian;Kosher;Chinese",1,"0",634,FALSE
"144","0aw3HbxkZ4G7pkPYt10fhA","""Olive Garden Italian Restaurant""","Sunrise","""80 N Nellis Blvd""","89110",3,109,"Italian;Bars;Wine Bars;Nightlife;Restaurants;Salad",1,"0",3569,FALSE
"145","0c6PQILCLwRZ8FIB4AEsGw","""China One - West Charleston""","Summerlin","""11710 W Charleston Blvd, Ste 140""","89135",3.5,107,"Restaurants;Chinese",0,"0",3582,FALSE
"146","0CB7YB1qRSWLQvMbHw3Fmw","""Easy Life Boba Tea""","Westside","""8560 W Desert Inn Rd, Ste D2""","89117",4,329,"Bubble Tea;Desserts;Food;Juice Bars & Smoothies;Taiwanese;Coffee & Tea;Restaurants",1,"0",3818,FALSE
"147","0CwhlQzyXG_7RqEu-2pMSQ","""Margarita Grille""","Eastside","""3000 Paradise Rd""","89109",3,3,"Mexican;Restaurants",0,"0",4760,FALSE
"148","0d0i0FaJq1GIeW1rS2D-5w","""Bruxie""","The Strip","""3782 S Las Vegas Blvd, South Tenant Block, Bldg D1""","89109",4.5,907,"Breakfast & Brunch;Food;Desserts;Restaurants;Waffles;Sandwiches",1,"0",1111,FALSE
"149","0dr1FgqQSEMbaTu9SDqiIg","""China A Go Go""",NA,"""2101 N Rainbow Blvd, Ste 101""","89108",3.5,148,"Chinese;Restaurants",1,"0",3168,FALSE
"150","0EgYXYjt2XJL4hlsKnzrcw","""PublicUs""","Downtown","""1126 Fremont St""","89101",4.5,654,"Food;Cafes;Coffee & Tea;Restaurants;American (New)",1,"1",1496,FALSE
"151","0EpnzIpeFvhISkxMTIv9WA","""Paradise Place Jamaican Cuisine""","Westside","""7365 W Sahara Ave""","89117",4,84,"Food;Restaurants;Seafood;Caribbean",1,"0",890,FALSE
"152","0FbFqMBLRGRRdZlGJeXjug","""Purple Penguin Snowcone Shack""","Southwest","""10490 S Decatur Blvd""","89141",4.5,26,"Desserts;Food;Shaved Ice;Food Trucks",1,"0",2158,FALSE
"153","0FHfkDxKSeDuyAEeaY6X-Q","""Panera Bread""","Eastside","""365 Hughes Center Dr""","89169",3.5,87,"Soup;Sandwiches;Salad;Restaurants",1,"0",1316,FALSE
"154","0G1y7uV7w1D2uziS4Lt_Dw","""Chapalas Mexican Restaurants""","Southeast","""3331 E Tropicana Ave""","89121",3.5,153,"Mexican;Restaurants",1,"0",4415,FALSE
"155","0G83H_zoum-Q4bWU2olTqQ","""Bonjour Bakery & Deli""",NA,"""4012 S Rainbow Blvd, Ste J""","89103",4,23,"Food;Desserts;Delis;Restaurants;Bakeries;Coffee & Tea",1,"0",612,FALSE
"156","0gTTGuA6uEmMhLhfJi0hqA","""Sammy's Woodfired Pizza and Grill""","Spring Valley","""9516 W Flamingo Rd, Ste 100""","89147",3.5,130,"Restaurants;Gluten-Free;Pizza;Salad",1,"0",3337,FALSE
"157","0gWg-kqRLEQbhui8b_v2Xw","""Hi Scores - Blue Diamond""","Southwest","""4785 Blue Diamond Rd""","89139",4,121,"Bars;Arts & Entertainment;Arcades;Nightlife;Restaurants",1,"0",1128,FALSE
"158","0Hcks5q-DgJbDlmEWolx4A","""Bonefish Grill""","Westside","""8701 W Charleston Blvd""","89117",3.5,234,"Seafood;American (New);Restaurants;Nightlife;Bars;Cocktail Bars;Soup",1,"1",1667,FALSE
"159","0HG02r8ri7GEFwuwmdHCyg","""KFC""","Spring Valley","""7017 S. Durango Dr.""","89148",2,50,"Fast Food;Chicken Wings;Restaurants;Food",1,"0",2296,FALSE
"160","0i9S0BejjRv0ZDwdO9XymA","""Thai Seafood Ginger""","Westside","""1750 S Rainbow Blvd, Ste 8""","89146",4.5,93,"Restaurants;Seafood;Asian Fusion;Korean;Thai",0,"0",824,FALSE
"161","0IjBFHFm8M-VPyym-Xrkhw","""Tower Pizzeria""","The Strip","""2000 S Las Vegas Blvd""","89104",3.5,22,"Pizza;Restaurants",1,"0",3590,FALSE
"162","0kPm1zEpeXFRg8D2phqgCQ","""Dunkin' Donuts""","Westside","""5905 W Sahara Ave""","89146",2.5,70,"Coffee & Tea;Donuts;Food",1,"0",1519,TRUE
"163","0LD904DOPU3T_asJGOTZyg","""Fractured Prune Doughnuts""","Spring Valley","""9460 W Flamingo Rd, Ste 115""","89147",4.5,184,"Food;Donuts",1,"0",891,FALSE
"164","0LGnU7V3nepi8NUNzyQOXw","""Einstein Bros Bagels""","Centennial","""6770 N Durango Dr, Ste 140""","89149",3.5,99,"Bagels;Restaurants;Coffee & Tea;Breakfast & Brunch;Food",1,"0",3199,TRUE
"165","0mnnlFCploePlnEaddw63g","""Aurelio's Pizza""","Northwest","""6010 W Craig Rd, Ste 150""","89130",4,22,"Salad;Pizza;Italian;Restaurants",1,"0",650,FALSE
"166","0N53m33GANYeHHl-s22d4Q","""Port of Subs""","Eastside","""190 E Flamingo Rd""","89109",4,14,"Delis;Sandwiches;Caterers;Event Planning & Services;Restaurants",1,"0",1738,TRUE
"167","0Nb4piKDUVbedlrakwEUuw","""Del Taco""","Centennial","""7757 N El Capitan Way""","89143",3,35,"Restaurants;Fast Food",1,"0",2810,TRUE
"168","0NmTwqYEQiKErDv4a55obg","""Scarpetta""","The Strip","""3708 Las Vegas Blvd S""","89109",4,1171,"Restaurants;Italian",1,"0",3040,FALSE
"169","0odAupWjDV8gwhaLqyh1-A","""Chipotle Mexican Grill""","Downtown","""875 Grand Central Pkwy""","89106",2.5,24,"Salad;Fast Food;Mexican;Vegetarian;Restaurants",1,"0",1236,TRUE
"170","0OdZXIKQypu6vplpxFilsA","""Kneaders Bakery & Cafe""","Northwest","""7100 W Craig Rd""","89129",3.5,202,"Bakeries;Restaurants;Desserts;Sandwiches;Food",1,"0",1009,FALSE
"171","0oMs2QdhuLW3wYIJIi0wcw","""Starbucks""","Southeast","""9770 S Maryland Pkwy 10""","89183",3,79,"Coffee & Tea;Food",1,"0",4207,TRUE
"172","0p27EjcNwTI7Ey4K_MNPww","""Fatburger""","South Summerlin","""11011 W Charleston Blvd""","89135",3,70,"American (Traditional);Restaurants;Burgers;Fast Food",1,"1",4603,FALSE
"173","0ps5B5C6oNaRsGyUJzFCuw","""Subway""","Downtown","""600 Fremont St""","89101",4,7,"Sandwiches;Restaurants;Fast Food",1,"0",1757,FALSE
"174","0q_BHpxbikVtPRRLRu-U0g","""Picasso""","The Strip","""3600 S Las Vegas Blvd""","89109",4.5,789,"Nightlife;Bars;Spanish;Restaurants;French",1,"0",4852,FALSE
"175","0qet57CmMA5qUm6gPFUTpg","""Di Fara Pizza""","The Strip","""3570 Las Vegas Blvd S""","89109",2.5,114,"Restaurants;Italian;Pizza",1,"0",1575,FALSE
"176","0QSnurP5Ibor2zepJmEIlw","""Tacos La Mexicana""","Spring Valley","""3555 S Durango Dr, Ste B101""","89147",4,141,"Food;Food Delivery Services;Restaurants;Mexican",1,"0",2334,FALSE
"177","0rk2_lmbfpiYXGBFmyxx9Q","""Centro America Restaurant""","Westside","""6135 W Sahara Ave""","89146",3.5,33,"Restaurants;Latin American",1,"1",3285,FALSE
"178","0S4WFZJZhVeM3aAqKjLz1w","""VooDoo Steakhouse""",NA,"""3700 W Flamingo Road""","89103",3.5,259,"Restaurants;Steakhouses",1,"1",2527,FALSE
"179","0TljdWRIDQzlp4siHQ_BAQ","""Denny's""",NA,"""5585 Simmons St""","89031",2,68,"Diners;Breakfast & Brunch;Restaurants;American (Traditional)",1,"1",3631,FALSE
"180","0tnZj3GkhKxPd9hT3HXt5A","""Huntridge Pharmacy""","Downtown","""1144 E Charleston Blvd""","89104",4,48,"Food;Vegetarian;Shopping;Restaurants;Diners;Nightlife;Bars;Doctors;Health & Medical;Drugstores",1,"0",3661,FALSE
"181","0tWXOKgrO1tAuZhu5X8HNw","""Red Mango""","Southeast","""5757 Wayne Newton Blvd""","89119",4,13,"Food;Ice Cream & Frozen Yogurt",1,"0",1600,FALSE
"182","0UESjBq6_kPjCs4zPh4oEQ","""Chicke Now""","The Strip","""3700-3734 Koval Ln""","89169",3.5,9,"Restaurants;American (New);Chicken Shop",1,"1",1831,FALSE
"183","0uR48n5SYcLE_DLcjONZPg","""Jimmy John's""","University","""4800 S Maryland Pkwy""","89119",4,105,"Food Delivery Services;Sandwiches;Restaurants;Delis;Food",1,"0",4423,FALSE
"184","0uzQymPVW2l24rpjX9KIBA","""KFC""","Westside","""4420 W Sahara Ave""","89102",2,22,"Fast Food;Restaurants;Chicken Wings",1,"0",3717,TRUE
"185","0v55V13hPb3sSF03widnKg","""Subway""","University","""4505 S Maryland Pkwy""","89154",2.5,10,"Restaurants;Sandwiches;Fast Food",1,"0",2027,TRUE
"186","0VjHFdczi6Nln_nn8bucJQ","""Pho Bistro""","Eastside","""4130 S Sandhill Rd, Ste A4""","89121",4,119,"Chinese;Restaurants;Vietnamese",1,"0",1601,FALSE
"187","0w3BdEOxvwKTpypwbN5kiQ","""Tofu Hut""","Chinatown","""3920 Spring Mountain Rd""","89102",3.5,641,"Restaurants;Korean;Barbeque",1,"0",4402,FALSE
"188","0WoQQlMXVIDEgI0xNdENKA","""Feast Buffet""","South Summerlin","""11011 W Charleston Blvd""","89135",3.5,568,"Restaurants;Buffets",1,"0",4404,FALSE
"189","0wW9PasC8pw8SY7rlY3ZKw","""Fish King Grill""","Southeast","""500 East Windmill Ln, Ste 145""","89123",4.5,102,"Southern;Food;Restaurants;Seafood;Cajun/Creole;Desserts;Salad",1,"0",748,FALSE
"190","0XEqyl_lVaJNHRKxNcjJZg","""Coffee Pub""","Westside","""2800 W Sahara Ave, Ste 2A""","89102",4.5,409,"Sandwiches;Food;Breakfast & Brunch;Coffee & Tea;Restaurants",1,"0",4888,FALSE
"191","0xtBEP5zCu1153SoqqemLw","""Tacos Y Tortas El Panzon""","Southeast","""3720 E Sunset Rd, Ste 110""","89120",4.5,132,"Mexican;Breakfast & Brunch;Restaurants",1,"0",3156,FALSE
"192","0YctfylXsdutJo8qFYnZJA","""Westcliff Station""","Westside","""7614 Westcliff Dr""","89145",3.5,21,"Restaurants;American (Traditional)",1,"1",3376,FALSE
"193","0yjLZZx708uJbierAonqQg","""Church's Chicken""","Chinatown","""4880 Spring Mountain Rd""","89102",3.5,45,"Restaurants;Chicken Wings;Fast Food",1,"0",4001,TRUE
"194","0zGeYN8ReYwVj27U7EHOJA","""American Cafe""","The Strip","""3049 Las Vegas Blvd S""","89109",2.5,6,"Delis;Restaurants;American (Traditional)",1,"1",3300,FALSE
"195","0zoXYHq82haayMaV952jEQ","""Greens and Proteins""","Spring Valley","""9809 W Flamingo Rd""","89147",4,355,"Sandwiches;Juice Bars & Smoothies;Pizza;Burgers;Food;Restaurants;American (New)",1,"1",2255,FALSE
"196","1_eNhr53_bTPy11vvVL4Hw","""El Tinajon Cuban Food""","Eastside","""3762 E Flamingo Rd""","89121",3.5,38,"Cuban;Restaurants",1,"0",1200,FALSE
"197","1-Jdq5Up9SgKoqptGvkXHA","""MVR Auto Services""","Southwest","""6000 W Windmill Ln""","89139",4.5,74,"Automotive;Oil Change Stations;Pizza;Auto Insurance;Auto Parts & Supplies;Financial Services;Windshield Installation & Repair;Auto Glass Services;Insurance;Towing;Transmission Repair;Restaurants;Auto Repair",1,"0",1053,FALSE
"198","12P7GjIoq6oj7qCyJ_c0Ag","""Little Caesars Pizza""","Northwest","""4898 W Lone Mountain Rd""","89130",2,26,"Restaurants;Pizza;Italian",1,"0",2399,TRUE
"199","153QMny_1adtMtsf6MP95A","""Starbucks""","The Strip","""3960 S Las Vegas Blvd""","89119",2,10,"Coffee & Tea;Food",1,"0",1571,TRUE
"200","15KIfPDU5IQ07l79Wn1Eew","""Panadería y Pastelería Latina""","Westside","""6122 W Charleston Blvd""","89146",4,14,"Food;Bakeries",1,"0",2433,FALSE
"201","16Fplxu-OwVmTEFxQAUP4g","""TENDER Steak & Seafood""","The Strip","""3900 Las Vegas Blvd S""","89109",3.5,421,"Nightlife;Restaurants;Steakhouses;Bars;American (Traditional)",1,"1",4246,FALSE
"202","16NS8EICI94IGdn-S0yxkw","""McDonald's""","Westside","""6360 W Charleston Blvd""","89146",2,24,"Restaurants;Fast Food;Burgers",1,"1",3048,TRUE
"203","16tWXenJ1wTqugXJU7yiZg","""808 Sushi""","Southwest","""7435 S Durango Dr""","89113",3.5,451,"Sushi Bars;Food;Desserts;Restaurants",1,"0",3361,FALSE
"204","19lr9xcN3Ud0w0UX7bl6Qw","""Subway""","Centennial","""6770 N Durango Dr""","89149",2.5,24,"Restaurants;Fast Food;Sandwiches",1,"0",3161,TRUE
"205","19S0gFtg5GTX6CkiApJiAQ","""Frijoles & Frescas Grilled Tacos""","Westside","""7000 W Charleston Blvd""","89117",4,419,"Caterers;Event Planning & Services;Mexican;Restaurants",1,"0",1835,FALSE
"206","19umlhmVB9O3njIBfRAe8g","""Fiesta Rancho""",NA,"""2400 N Rancho Dr""","89130",2.5,89,"Hotels & Travel;Arts & Entertainment;Hotels;Restaurants;Casinos;Event Planning & Services",1,"0",4060,FALSE
"207","19wIOjBlI_2EKGM8E4O6Mg","""Quiznos""","Centennial","""6441 N Durango Dr, Ste 140""","89149",3,26,"Restaurants;Sandwiches;Fast Food;Delis",1,"0",2853,FALSE
"208","1aGNx-7cTXIeBCMVM8X0TQ","""Pizza Hut""","Westside","""931 S Rainbow Blvd""","89146",2.5,22,"Pizza;Restaurants",1,"0",3113,FALSE
"209","1aMxCG33wAoxjWoeRsl4BA","""Brioche by Guy Savoy""","The Strip","""3570 South Las Vegas Blvd""","89109",2.5,28,"Fast Food;Bakeries;French;Restaurants;Food;Coffee & Tea",1,"0",1086,FALSE
"210","1aVbXH_4uQCTQU7HfGmyow","""Brew Tea Bar""",NA,"""9480 S Eastern Ave, Ste 160""","89123",5,111,"Tea Rooms;Bubble Tea;Coffee & Tea;Food",1,"0",597,FALSE
"211","1B7oil1p-lkorF0ig5G54g","""The Coffee Bean & Tea Leaf""","Southeast","""6599 Las Vegas Blvd S, Ste 8149""","89119",3.5,78,"Food;Coffee & Tea",1,"0",3189,TRUE
"212","1bALsE6aZE23mGV2WPxN_g","""Capriotti's Sandwich Shop""",NA,"""4983 W Flamingo Rd, Ste D""","89103",4,119,"Restaurants;Sandwiches",1,"0",4436,FALSE
"213","1bdwB6hxMUnSKF8bCsmuZA","""Tea of Joy""","Chinatown","""4240 Spring Mountain Rd, Ste 102""","89102",4,207,"Food;Juice Bars & Smoothies;Bubble Tea;Tea Rooms",1,"0",812,FALSE
"214","1BrIPwRhJHOp6yBwjoRtgg","""Pink Box Doughnuts""",NA,"""7531 W Lake Mead Blvd""","89128",4.5,711,"Donuts;Food",1,"0",2310,FALSE
"215","1BtNZszIr8LvtPOhN0X4Mw","""Gold Mine Bar & Grill""","Eastside","""3950 Koval Ln""","89109",2.5,26,"American (Traditional);Bars;Nightlife;Restaurants",1,"1",1879,FALSE
"216","1CP8aJa8ILlfM5deroar0Q","""Wingstop""",NA,"""5045 W Tropicana Ave""","89103",3,135,"American (New);Restaurants;Chicken Wings",1,"1",3678,FALSE
"217","1CR2ddUcjYYwRd5JLtiRrw","""Hard Rock Cafe""","The Strip","""3771 Las Vegas Boulevard South""","89109",3.5,519,"American (Traditional);Restaurants;Burgers;Breakfast & Brunch;Arts & Entertainment;Music Venues;American (New);Nightlife",1,"1",3944,FALSE
"218","1CTapYK3FHvpiJaQhOaaIw","""L & L Hawaiian Barbecue""","Southeast","""2060 E Serene Ave, Ste 100""","89123",3.5,92,"Hawaiian;Restaurants;Barbeque",1,"0",3299,FALSE
"219","1CWMNSTRMejdSyXBG2chNg","""Fireside Restaurant & Tavern""","Anthem","""1785 E Cactus Ave""","89183",3.5,127,"Nightlife;American (New);Bars;Gastropubs;Restaurants",1,"1",4108,FALSE
"220","1d4OiPU75_KvXkgiBD35-g","""Starbucks""","The Strip","""3400 Las Vegas Blvd S""","89109",2.5,41,"Coffeeshops;Food;Nightlife;Coffee & Tea;Desserts",1,"0",2981,TRUE
"221","1DHPkjDwHBguDZo_HR_ymw","""Chengdu Laozao Hot Pot""","Chinatown","""5740 Spring Mountain Rd""","89146",3,10,"Restaurants;Hot Pot",1,"0",541,FALSE
"222","1diuAK7FMn93WxlK-ndJhA","""Bowlology""","University","""4680 Maryland Pkwy, Ste 102""","89119",3.5,47,"Gluten-Free;Poke;Vegan;Food;Acai Bowls;Juice Bars & Smoothies;Restaurants",1,"0",1096,TRUE
"223","1DP5vHxJzCDbgawv0WC3yA","""Rose. Rabbit. Lie""","The Strip","""3708 Las Vegas Blvd S""","89109",4,739,"Diners;Arts & Entertainment;Restaurants;Bars;American (New);Performing Arts;Nightlife",1,"1",1940,FALSE
"224","1fG7Xg4dLzcKIApzJiXtXw","""Tae Heung Gak""","Chinatown","""6870 Spring Mountain Rd, Ste 10""","89146",4,8,"Chinese;Korean;Restaurants",1,"0",1022,FALSE
"225","1g47zyA_utx8mpgmtLc6tg","""Teriyaki Madness""","The Lakes","""9151 W Sahara, Ste 104""","89117",3,21,"Fast Food;Asian Fusion;Japanese;Hawaiian;Restaurants",1,"0",850,TRUE
"226","1gjhtfYxlN-0xjS9Xdh66g","""Jack-In-the-Box #7239""","Westside","""8661 W Charleston Blvd""","89117",3.5,22,"Restaurants;Fast Food",1,"0",3041,FALSE
"227","1gNyn3Nc9mZoqLC-UznVVA","""Thrifty Ice Cream""","Sunrise","""4825 E Charleston Blvd""","89104",4.5,8,"Local Flavor;Ice Cream & Frozen Yogurt;Food",1,"0",2105,FALSE
"228","1h3ysSuSazvXc1aeLiiOew","""Subway""","The Strip","""3950 S Las Vegas Blvd""","89119",3,5,"Restaurants;Fast Food;Sandwiches",1,"0",921,TRUE
"229","1i4iRBkkNU_o_S2pY7W7kQ","""Panda Express""","Sunrise","""2288 S Nellis Blvd, Ste 2""","89104",3.5,15,"Restaurants;Fast Food;Chinese",1,"0",2838,TRUE
"230","1i9T1uoG_J3aRfprALvNGQ","""Dunkin' Donuts""","Summerlin","""11710 W Charleston Blvd, Ste 170""","89135",3,86,"Coffee & Tea;Food;Donuts",1,"0",3282,TRUE
"231","1iZJlc1b6FfRsWa3FHm4lw","""The Juice Standard""","The Strip","""3708 Las Vegas Blvd S""","89109",4,126,"Juice Bars & Smoothies;Food",1,"0",1147,FALSE
"232","1KhBzrqmU164bss64jR5uA","""Rick's Rollin Smoke BBQ & Tavern""","Downtown","""725 Las Vegas Blvd S, Ste 110""","89101",4,169,"Sandwiches;Beer Bar;Nightlife;Bars;Barbeque;Restaurants",1,"0",1280,FALSE
"233","1kHr1RTkm_J-dfrq-HPBug","""Viva El Taco""","Sunrise","""6775 E Lake Mead Blvd, Ste 2""","89156",3.5,30,"Mexican;Restaurants",1,"0",3127,FALSE
"234","1M1A-s6BbnzK3eURw01rZQ","""Rincon Catracho""","University","""4110 S Maryland Pkwy""","89119",3.5,59,"Restaurants;Mexican;Latin American;Honduran",1,"1",3559,FALSE
"235","1ME-zOtZ9HApzJUOpR0-vQ","""El Herradero Mexican Restaurant""","Southeast","""1725 E Warm Springs Rd""","89119",4,82,"Mexican;Restaurants",1,"0",3236,FALSE
"236","1mSAHgRm_sbDslTgeId2Mg","""Taqueria El Buen Pastor""","Sunrise","""4777 E Charleston Blvd, Ste 217""","89104",4,10,"Mexican;Food;Restaurants",0,"0",1740,FALSE
"237","1nM-ES-xVqL0yQGTCwtd-Q","""Thai Taste""","Westside","""240 S Rainbow Blvd""","89145",3.5,55,"Thai;Chinese;Restaurants",1,"0",4223,FALSE
"238","1NZNZHnGE4-FLZmU6xp3oQ","""Kung Pao Wok""","Downtown","""805 S Grand Central Pkwy""","89106",2,29,"Restaurants;Chinese;Fast Food",1,"0",1614,FALSE
"239","1qTx9z8RMz7RIYKAfnpZ0A","""Lillie's Asian Cuisine""","Downtown","""129 E Fremont St""","89101",3.5,88,"Hotels & Travel;Casinos;Arts & Entertainment;Event Planning & Services;Hotels;Chinese;Restaurants",1,"0",3899,FALSE
"240","1rULAY9Q_mfZIZtPhgqnmw","""Teavana""","Southeast","""6605 Las Vegas Blvd S, Ste B124""","89119",4,74,"Coffee & Tea;Food",0,"0",4020,FALSE
"241","1SCETxRnwaYo2aBC3fi4SA","""PDQ - Las Vegas: Sahara""","Westside","""3010 W Sahara Ave""","89102",4,212,"Salad;Chicken Wings;Chicken Shop;Restaurants;Sandwiches;Fast Food",0,"0",1381,FALSE
"242","1SE9f6TEV5XhnTuuK01xwA","""Wingstop""","Eastside","""3910 S Maryland Pkwy""","89119",3,150,"Fast Food;Restaurants;Chicken Wings;Food",1,"0",2272,TRUE
"243","1SqLPgnZEVeVYDM-AuoFhg","""Pop's Philly Steaks""","Westside","""501 S Decatur Blvd""","89107",3.5,534,"Restaurants;Sandwiches;Cheesesteaks",1,"0",4585,FALSE
"244","1tNVPumjvFErYjvSXbOQ6Q","""Wendy's""","Westside","""4400 W Sahara Ave""","89102",2,11,"Fast Food;Restaurants;Burgers",1,"1",3760,FALSE
"245","1tV2_4oHJTUB9ZFJfOgowA","""Original Chicken Tender""","The Strip","""MGM Grand, 3799 Las Vegas Blvd""","89109",3.5,25,"Restaurants;Chicken Wings",1,"0",1831,FALSE
"246","1u7fJVL82JEznv76noobVQ","""McDonald's""",NA,"""4350 N Nellis Blvd""","89115",1.5,5,"Restaurants;Fast Food;Burgers",0,"1",2883,TRUE
"247","1UvrUFk3BXAmueL1KQaKPQ","""Fiesta Filipina Cuisine""","Southwest","""8545 W Warm Springs Rd""","89113",3.5,58,"Restaurants;Filipino",1,"0",1135,FALSE
"248","1Vn_lex3LGGwuTo-xeJnww","""Yogurtland""","Spring Valley","""9516 W, Fl amingo""","89147",4,122,"Ice Cream & Frozen Yogurt;Food",1,"0",3547,FALSE
"249","1vRSIAJ5rlnSabNLMiOXeA","""Carl's Jr.""","Westside","""3866 W Sahara""","89102",2,4,"Burgers;Restaurants;Fast Food",1,"1",2657,FALSE
"250","1Vvxx-9AoINg8TJXOZgEHg","""YOLOS""","The Strip","""3667 Las Vegas Blvd S""","89109",3.5,468,"Nightlife;American (New);Venues & Event Spaces;Karaoke;Event Planning & Services;Restaurants;Mexican",1,"1",4009,FALSE
"251","1WBVqmo7tgF0z0eGf4fPhQ","""Pastaidea""","Summerlin","""7668 W Lake Mead Blvd, Unit 107""","89128",4.5,364,"Restaurants;Italian;Noodles",1,"0",1282,FALSE
"252","1WsXLCPRP2EZ9KoBRTkSbw","""PT's""",NA,"""7200 W Lake Mead""","89128",4,23,"Restaurants;American (Traditional);Bars;Nightlife;Pubs;Pizza;Sports Bars",1,"1",854,FALSE
"253","1yWINuTOUBQj8ELqRNDOWA","""Gelato Bar""","Chinatown","""3849 Spring Mountain Rd""","89102",4.5,443,"Food;Desserts;Coffee & Tea;Gelato",1,"0",1681,FALSE
"254","1Z_ptOVOdRnLux3pJjUIYw","""LVAC Juice Bar""",NA,"""1725 N Rainbow Blvd""","89108",3.5,19,"Trainers;Food;Gyms;Fitness & Instruction;Juice Bars & Smoothies;Active Life",1,"0",2414,FALSE
"255","1Z5S_Lkcl6vA3ZvrAG91TA","""Sofrito Rico Authentic Puerto Rican Cuisine""","Westside","""5201 W Charleston Blvd, Ste 110""","89146",4.5,272,"Caribbean;Food;Latin American;Restaurants;Puerto Rican;Farmers Market",1,"1",1248,FALSE
"256","1ZhZUzFbbt1gGXDEW3JaBw","""Griff's""","Chinatown","""3650 S Decatur Blvd""","89103",4.5,32,"Nightlife;Sports Bars;American (Traditional);Restaurants;Bars;Pool Halls",1,"1",875,FALSE
"257","1ZJz840L496LAmQdeDv0WA","""Pinches Tacos""","Downtown","""707 Fremont St""","89101",4,409,"Mexican;Restaurants",1,"0",1969,FALSE
"258","1ZnVfS-qP19upP_fwOhZsA","""Big Wong Restaurant""","Chinatown","""5040 Spring Mountain Rd""","89146",4,832,"Taiwanese;Chinese;Restaurants;Malaysian;Soup;Noodles;Asian Fusion",1,"0",2897,FALSE
"259","20P1JukOLfR023mnrDeXlw","""Carl's Jr""",NA,"""7598 Vegas Dr""","89044",3,23,"Food;Mexican;Restaurants;Fast Food;Desserts",1,"0",3076,FALSE
"260","217u7Wad7y90x4el26-TIw","""Capriotti's Sandwich Shop""","Centennial","""7240 W Azure Dr, Ste 155""","89130",4,79,"Restaurants;Sandwiches",1,"0",3912,TRUE
"261","21sGRVR7HEs_t6PdB9tGMw","""Angelina's Pizzeria""",NA,"""5750 S Decatur Blvd""","89118",2.5,177,"Burgers;Sandwiches;Salad;Italian;Pizza;Restaurants",1,"1",2918,FALSE
"262","25uxgxlqp7sW5F15wguyIA","""Jack In the Box""","Eastside","""2550 S Maryland Pkwy""","89109",2.5,6,"Restaurants",1,"0",1702,TRUE
"263","25wTaO0_Rk-GLb4k2uMs0Q","""AquaKnox""","The Strip","""3355 S Las Vegas Blvd""","89109",4,444,"Steakhouses;Food;Bakeries;Lounges;Nightlife;Bars;Live/Raw Food;Restaurants;Seafood",1,"1",4831,FALSE
"264","296PZdxSrtH08EUwCsOKMw","""Michael's Gourmet Room""","Southeast","""South Point Hotel & Casino, 9777 S Las Vegas Blvd""","89183",4.5,141,"Steakhouses;Seafood;Restaurants;American (Traditional)",1,"1",4614,FALSE
